Step,Value
2952,-182.3658958
2953,-185.9556875
2954,-182.8940833
2955,-185.0083958
2956,-189.1673333
2957,-187.8933958
2958,-186.32375
2959,-184.3717292
2960,-183.6493958
2961,-183.1027083
2962,-184.9293333
2963,-184.5904792
2964,-183.1300417
2965,-181.4135417
2966,-184.8930625
2967,-180.7128542
2968,-183.615375
2969,-180.3411042
2970,-181.2953333
2971,-179.6988333
2972,-179.13225
2973,-180.9821042
2974,-184.6105
2975,-182.9738958
2976,-178.9295
2977,-182.4894375
2978,-180.3312708
2979,-180.4266458
2980,-182.0550625
2981,-184.2112083
2982,-183.2112083
2983,-181.1204583
2984,-176.2490208
2985,-182.8134583
2986,-182.753125
2987,-181.5545
2988,-182.2217708
2989,-183.0781042
2990,-182.4316042
2991,-180.4643542
2992,-178.055625
2993,-183.3598125
2994,-181.6906458
2995,-182.7046875
2996,-181.3946458
2997,-183.0572292
2998,-181.4557917
2999,-180.3346875
3000,-180.6508958
