Step,Value
1527,-166.8224583
1528,-163.3385208
1529,-163.4616458
1530,-164.6721458
1531,-163.5553958
1532,-165.5161875
1533,-161.4312917
1534,-165.5582917
1535,-166.5280625
1536,-164.3533125
1537,-166.8017292
1538,-167.6953958
1539,-167.3351042
1540,-165.350375
1541,-162.81725
1542,-163.73125
1543,-162.0511458
1544,-161.4733958
1545,-164.8391458
1546,-164.7961667
1547,-162.1590625
1548,-162.6893958
1549,-164.6783542
1550,-163.601
1551,-166.2527292
1552,-161.3198542
1553,-160.4501042
1554,-160.6905625
1555,-161.624125
1556,-162.6139375
1557,-163.0010417
1558,-159.3799583
1559,-161.4043958
1560,-163.8793125
1561,-161.9226875
1562,-167.3777917
1563,-165.4493542
1564,-163.2347917
1565,-162.6280625
1566,-162.5920417
1567,-163.2862083
1568,-164.5641042
1569,-166.2979167
1570,-168.6662708
1571,-163.6442292
1572,-165.0858333
1573,-165.0638542
1574,-164.6324375
1575,-165.3946875
1576,-164.5776458
1577,-162.125125
1578,-164.478625
1579,-164.9378333
1580,-162.5801667
1581,-164.1813125
1582,-166.5774167
1583,-161.8101458
1584,-163.1116667
1585,-161.9624792
1586,-161.2834792
1587,-164.690375
1588,-164.908125
1589,-165.2985
1590,-166.8241875
1591,-163.6505208
1592,-166.4552708
1593,-169.6310625
1594,-166.29825
1595,-165.9122708
1596,-167.4080417
1597,-166.1308958
1598,-168.0613125
1599,-165.1373125
1600,-164.6733333
1601,-168.597375
1602,-166.7310208
1603,-169.4744375
1604,-168.9983958
1605,-166.1526042
1606,-167.8426667
1607,-165.4575208
1608,-163.98675
1609,-161.9991667
1610,-167.1117292
1611,-167.8703542
1612,-166.8696458
1613,-167.0146875
1614,-165.7337083
1615,-166.0920417
1616,-165.161
1617,-165.9475417
1618,-167.2874167
1619,-165.069375
1620,-165.0635
1621,-166.2698333
1622,-167.6169583
1623,-163.2897708
1624,-165.5611667
1625,-165.5344792
1626,-162.1449792
1627,-161.2204792
1628,-164.6512292
1629,-163.3348542
1630,-163.6121875
1631,-163.9296667
1632,-163.047125
1633,-165.0739167
1634,-164.1782708
1635,-163.615125
1636,-164.4702708
1637,-164.8202917
1638,-165.187125
1639,-162.2929167
1640,-164.9551875
1641,-159.7117083
1642,-161.2569167
1643,-159.3166667
1644,-161.8049375
1645,-162.37525
1646,-162.9499375
1647,-161.6134792
1648,-160.1674167
1649,-161.6293542
1650,-161.0997292
1651,-163.0705833
1652,-164.5515833
1653,-163.3887917
1654,-165.3165625
1655,-163.47575
1656,-161.667375
1657,-163.941125
1658,-163.535375
1659,-162.4485417
1660,-162.4115833
1661,-166.5768125
1662,-168.754625
1663,-163.3325208
1664,-161.3144167
1665,-166.9945
1666,-161.8602083
1667,-164.4889583
1668,-166.4799583
1669,-167.780125
1670,-167.7679583
1671,-166.2571875
1672,-166.4208333
1673,-165.372125
1674,-170.0115417
1675,-166.6368125
1676,-163.9356667
1677,-164.1202292
1678,-162.8515
1679,-162.3656875
1680,-162.4765417
1681,-162.7347292
1682,-163.0471042
1683,-165.7078125
1684,-164.7265833
1685,-162.6109583
1686,-161.6549167
1687,-166.2570208
1688,-166.984375
1689,-166.6595417
1690,-165.5021667
1691,-165.6543542
1692,-163.8116458
1693,-162.8052083
1694,-165.6097292
1695,-164.9125833
1696,-164.7873333
1697,-164.1189167
1698,-166.2342083
1699,-168.9236042
1700,-162.6676042
1701,-165.6531875
1702,-164.0253333
1703,-164.9717917
1704,-165.1872917
1705,-166.899
1706,-166.2181875
1707,-162.2240625
1708,-166.5555625
1709,-163.566875
1710,-162.5838542
1711,-164.1425417
1712,-168.63625
1713,-164.2675625
1714,-166.9820208
1715,-166.5713542
1716,-165.793125
1717,-162.403375
1718,-164.3008542
1719,-164.061625
1720,-162.3516458
1721,-163.7750833
1722,-166.2643125
1723,-164.245375
1724,-166.1548542
1725,-164.7871042
1726,-163.9386667
1727,-165.3357917
1728,-165.95275
1729,-166.7488958
1730,-163.5033333
1731,-165.1503333
1732,-167.5142917
1733,-170.547375
1734,-167.0232917
1735,-168.1941667
1736,-165.64375
1737,-165.1045417
1738,-168.1675833
1739,-166.5289583
1740,-168.7125417
1741,-168.5541042
1742,-163.4732708
1743,-169.9025417
1744,-167.7503542
1745,-168.0691458
1746,-163.7478542
1747,-162.1545208
1748,-165.9524375
1749,-166.0930625
1750,-163.5792708
1751,-162.1925833
1752,-165.2692292
1753,-163.9743958
1754,-164.0800625
1755,-165.5899375
1756,-163.2480625
1757,-164.6711875
1758,-166.7147292
1759,-162.7418958
1760,-165.4708125
1761,-163.263625
1762,-164.848875
1763,-164.7740625
1764,-164.6650833
1765,-163.254625
1766,-163.4480417
1767,-161.9994167
1768,-164.3405625
1769,-161.7498333
1770,-163.7692917
1771,-163.8782292
1772,-163.2920417
1773,-166.137625
1774,-163.3670833
1775,-161.1442083
1776,-161.7632917
1777,-163.6328958
1778,-163.0100417
1779,-165.3275208
1780,-163.973625
1781,-163.3923542
1782,-164.453
1783,-166.6486875
1784,-166.0015833
1785,-165.2422292
1786,-165.1578333
1787,-163.7665
1788,-164.9431667
1789,-163.8505208
1790,-165.9365833
1791,-161.3484167
1792,-161.1696042
1793,-164.4539583
1794,-161.8421042
1795,-165.7715417
1796,-163.4370833
1797,-167.521625
1798,-164.0665
1799,-167.265
1800,-167.3143958
1801,-170.4121667
1802,-164.4257708
1803,-164.5307917
1804,-166.6350625
1805,-168.9758542
1806,-165.1205833
1807,-163.8960208
1808,-163.7465208
1809,-165.9098333
1810,-166.6525
1811,-167.3736042
1812,-166.4899792
1813,-168.5246875
1814,-165.0927083
1815,-166.1683542
1816,-162.875125
1817,-164.4329583
1818,-164.0799583
1819,-163.2705417
1820,-165.056375
1821,-164.3554375
1822,-167.6714792
1823,-162.9980833
1824,-162.637125
1825,-163.7483333
1826,-165.467375
1827,-163.1805
1828,-165.6914792
1829,-166.0746667
1830,-163.5867708
1831,-163.8920625
1832,-162.4279375
1833,-163.0358958
1834,-165.1560625
1835,-167.8635
1836,-168.6508958
1837,-168.5623125
1838,-166.3486875
1839,-167.4953958
1840,-163.5367083
1841,-165.7503125
1842,-166.0170625
1843,-167.523125
1844,-167.9379792
1845,-169.1879583
1846,-164.47725
1847,-165.6082917
1848,-162.6507708
1849,-164.3595
1850,-167.1230417
1851,-165.3163333
1852,-161.0906458
1853,-166.2809792
1854,-165.28925
1855,-166.3512292
1856,-163.8163333
1857,-163.0552917
1858,-163.7535417
1859,-161.8829167
1860,-164.94625
1861,-161.9888333
1862,-162.6698542
1863,-166.2455
1864,-167.1728333
1865,-162.30925
1866,-165.417125
1867,-162.6084792
1868,-165.1467917
1869,-162.7485208
1870,-163.7711667
1871,-166.3075625
1872,-163.7062083
1873,-162.2550208
1874,-164.4133542
1875,-161.431625
1876,-163.24225
1877,-163.7956042
1878,-164.4411042
1879,-170.9741458
1880,-163.6859583
1881,-163.888625
1882,-163.7999583
1883,-163.6643333
1884,-164.1942292
1885,-165.9945417
1886,-164.5311458
1887,-165.3113125
1888,-161.6534792
1889,-163.6861667
1890,-161.7904375
1891,-165.4780417
1892,-163.8543125
1893,-167.6696458
1894,-165.2226458
1895,-161.9526875
1896,-165.4082708
1897,-163.1022292
1898,-164.3721667
1899,-164.9156458
1900,-165.5416875
1901,-165.2207083
1902,-165.3036458
1903,-165.1525625
1904,-164.791375
1905,-162.6602292
1906,-161.6728542
1907,-162.0240833
1908,-162.7916875
1909,-162.2868542
1910,-163.0758333
1911,-162.0234583
1912,-160.9061458
1913,-162.9497708
1914,-164.3215417
1915,-164.0691875
1916,-163.4793958
1917,-165.1562292
1918,-162.8221458
1919,-162.2298958
1920,-165.8540417
1921,-165.8811667
1922,-165.5996667
1923,-167.7156667
1924,-169.1743542
1925,-168.9184167
1926,-165.3938542
1927,-162.1576458
1928,-162.930625
1929,-161.2542708
1930,-162.6513125
1931,-167.6352292
1932,-163.9408542
1933,-164.2047708
1934,-164.4127917
1935,-163.9600208
1936,-164.6459375
1937,-163.1277917
1938,-160.6210208
1939,-163.4129583
1940,-162.3415417
1941,-163.7435417
1942,-163.76525
1943,-164.5125
1944,-164.214875
1945,-167.3817917
1946,-167.261625
1947,-165.5082083
1948,-162.9556042
1949,-166.0531875
1950,-165.0375208
1951,-162.4407917
1952,-163.8196042
1953,-163.2162292
1954,-161.7303125
1955,-161.983375
1956,-163.4418125
1957,-163.6567292
1958,-165.9583333
1959,-168.3372708
1960,-167.0572917
1961,-160.118
1962,-162.6877083
1963,-164.0174375
1964,-167.6697917
1965,-166.4510208
1966,-162.7836875
1967,-162.5911458
1968,-164.193875
1969,-161.969375
1970,-164.0339167
1971,-165.040125
1972,-162.8679583
1973,-163.5396667
1974,-160.4922708
1975,-162.2257292
1976,-164.2600208
1977,-164.8507708
1978,-166.1905417
1979,-168.108875
1980,-163.3238333
1981,-164.8396042
1982,-165.3025625
1983,-166.9161458
1984,-163.2426458
1985,-165.2973333
1986,-164.9416458
1987,-161.8171458
1988,-163.7694792
1989,-165.4005417
1990,-164.4766667
1991,-166.6505
1992,-162.0424375
1993,-160.9571042
1994,-163.1268125
1995,-163.4827083
1996,-164.884625
1997,-164.3743125
1998,-165.8624375
1999,-166.27675
2000,-164.8819792
2001,-164.6387083
2002,-165.9686875
2003,-167.3147083
2004,-165.8649375
2005,-164.3164375
2006,-164.2198958
2007,-165.4071667
2008,-167.1275625
2009,-167.0471042
2010,-167.0935417
2011,-165.7199167
2012,-167.136
2013,-166.1398333
2014,-166.5535
2015,-166.7461667
2016,-166.3005208
2017,-166.36475
2018,-170.275875
2019,-171.5605208
2020,-171.1942083
2021,-168.1522917
2022,-167.9981875
2023,-167.5166667
2024,-166.5487708
2025,-166.3436042
2026,-166.3851875
2027,-168.6617292
2028,-167.7892292
2029,-167.5992292
2030,-166.6451875
2031,-165.3132292
2032,-166.587375
2033,-165.9338542
2034,-168.3544583
2035,-168.9215625
2036,-167.8021667
2037,-170.589
2038,-167.9001458
2039,-167.7358542
2040,-171.2215625
2041,-168.502125
2042,-168.66225
2043,-170.0566042
2044,-167.1561875
2045,-165.3749792
2046,-167.9842083
2047,-168.2165833
2048,-164.6421458
2049,-163.5214583
2050,-164.9836042
2051,-165.9861875
2052,-162.1279583
2053,-163.904125
2054,-164.6504583
2055,-165.2298333
2056,-162.7715417
2057,-160.0432083
2058,-159.826
2059,-161.4697083
2060,-161.9133125
2061,-167.3501667
2062,-164.6119792
2063,-164.7724583
2064,-167.0707708
2065,-166.064625
2066,-166.884875
2067,-165.878375
2068,-166.2356042
2069,-164.1028125
2070,-164.2820625
2071,-167.1849583
2072,-160.7994583
2073,-163.6483125
2074,-165.84625
2075,-164.88925
2076,-165.8930833
2077,-164.6380625
2078,-163.4162708
2079,-163.0295417
2080,-168.0865208
2081,-167.1749583
2082,-165.1158333
2083,-166.2930417
2084,-164.1080208
2085,-166.5028958
2086,-162.9866667
2087,-163.7810208
2088,-164.4859792
2089,-161.2387708
2090,-161.1414583
2091,-166.2664583
2092,-162.7701458
2093,-161.26375
2094,-163.1584375
2095,-163.3824792
2096,-164.5198125
2097,-160.3451875
2098,-162.5331042
2099,-163.2182292
2100,-165.4490625
2101,-165.4206458
2102,-164.0488125
2103,-160.2458542
2104,-161.6676458
2105,-162.9652917
2106,-161.31225
2107,-158.6071667
2108,-158.9226458
2109,-160.4648333
2110,-160.9044375
2111,-160.6360208
2112,-159.803375
2113,-159.5675
2114,-158.1134792
2115,-159.1678958
2116,-163.2654792
2117,-161.5256875
2118,-160.9234792
2119,-159.4816458
2120,-161.1926042
2121,-161.2069792
2122,-162.0489583
2123,-161.850375
2124,-165.21925
2125,-164.7391667
2126,-167.2889167
2127,-162.6272917
2128,-162.891875
2129,-167.2499375
2130,-165.302875
2131,-166.3475
2132,-165.5563542
2133,-167.1829375
2134,-165.7452292
2135,-162.9696042
2136,-160.9799375
2137,-161.3232917
2138,-161.4104583
2139,-162.5631875
2140,-162.8140417
2141,-163.8138125
2142,-164.1329792
2143,-166.1668125
2144,-165.0881667
2145,-163.2835833
2146,-162.2879583
2147,-164.8759167
2148,-164.9243958
2149,-166.0471458
2150,-164.2003542
2151,-165.62675
2152,-163.6695625
2153,-165.884625
2154,-164.1692917
2155,-165.6758333
2156,-165.9141667
2157,-172.3509583
2158,-163.1795417
2159,-163.6531667
2160,-164.3958333
2161,-160.935625
2162,-164.4826875
2163,-163.1955
2164,-165.0053958
2165,-164.579375
2166,-162.6622917
2167,-165.5567292
2168,-164.8281875
2169,-163.8945417
2170,-161.8723958
2171,-162.6007292
2172,-162.2593333
2173,-164.0679375
2174,-167.02375
2175,-164.608625
2176,-165.3960208
2177,-165.1735208
2178,-165.9422917
2179,-163.8046042
2180,-162.2965625
2181,-162.3195208
2182,-162.3442083
2183,-164.8414375
2184,-162.6247083
2185,-162.0678958
2186,-163.8230417
2187,-163.0591667
2188,-162.6681667
2189,-163.8435208
2190,-166.0395417
2191,-165.2016458
2192,-166.1274375
2193,-167.046
2194,-168.6736875
2195,-164.2725
2196,-165.0179167
2197,-163.5180625
2198,-162.6635833
2199,-164.438625
2200,-165.7338125
2201,-166.7985625
2202,-169.8660833
2203,-165.5232292
2204,-163.9154375
2205,-166.1172292
2206,-162.9905833
2207,-162.0295208
2208,-161.739625
2209,-163.1655625
2210,-161.9460833
2211,-162.2181458
2212,-162.8251875
2213,-166.028875
2214,-164.5391667
2215,-164.4024167
2216,-163.6143958
2217,-162.1904167
2218,-161.1480417
2219,-162.5192708
2220,-164.0724375
2221,-164.7278958
2222,-163.7592083
2223,-162.6601667
2224,-164.6087708
2225,-165.551125
2226,-166.5864375
2227,-164.6275625
2228,-164.2349792
2229,-166.9969167
2230,-164.22925
2231,-164.5545
2232,-164.1076875
2233,-164.1160208
2234,-164.4878958
2235,-165.4264792
2236,-163.2107292
2237,-163.7780417
2238,-163.565
2239,-163.9490833
2240,-166.0071042
2241,-166.5720833
2242,-166.378375
2243,-165.3275625
2244,-164.925125
2245,-163.4198125
2246,-164.4849375
2247,-160.9657708
2248,-160.3794792
2249,-160.829
2250,-159.8084375
2251,-161.1717917
2252,-161.8810417
2253,-163.2313542
2254,-162.6826875
2255,-164.2935417
2256,-166.2593125
2257,-164.9904792
2258,-165.116375
2259,-163.619125
2260,-164.6031458
2261,-162.5930417
2262,-162.6898542
2263,-164.6690208
2264,-164.8537292
2265,-165.7650833
2266,-164.07575
2267,-163.4917708
2268,-164.8789583
2269,-161.6411042
2270,-162.0215417
2271,-164.5774792
2272,-161.9740417
2273,-163.0917708
2274,-163.1850208
2275,-163.3619583
2276,-164.1009792
2277,-167.3014792
2278,-167.06725
2279,-162.6499583
2280,-164.2570833
2281,-163.86
2282,-163.5791458
2283,-163.5359167
2284,-166.4293333
2285,-163.6894375
2286,-166.9384792
2287,-162.2245417
2288,-162.7408125
2289,-163.8241042
2290,-164.9381042
2291,-165.8232708
2292,-165.799625
2293,-164.6165417
2294,-166.9301458
2295,-166.9511667
2296,-165.2894375
2297,-163.3470833
2298,-165.921
2299,-162.9541667
2300,-165.2118542
2301,-164.4210417
2302,-163.6987083
2303,-162.1114167
2304,-160.3065417
2305,-161.8208958
2306,-164.249625
2307,-165.8328542
2308,-166.9969792
2309,-164.0185833
2310,-168.3504583
2311,-164.8455625
2312,-163.0192083
2313,-165.23775
2314,-163.8255208
2315,-163.1951667
2316,-163.1224792
2317,-162.5957083
2318,-162.6543958
2319,-163.4830833
2320,-160.9175208
2321,-162.8108125
2322,-158.6554375
2323,-161.763625
2324,-162.0480417
2325,-161.0853333
2326,-162.335125
2327,-161.8812708
2328,-161.9688542
2329,-165.0956458
2330,-165.8057917
2331,-163.3345417
2332,-162.1549583
2333,-163.8911667
2334,-161.737
2335,-164.0143542
2336,-164.3386458
2337,-163.3363125
2338,-168.48925
2339,-166.8622292
2340,-165.9630417
2341,-167.5954375
2342,-168.9638333
2343,-165.6436667
2344,-168.7106667
2345,-168.4494792
2346,-164.0833542
2347,-168.1397708
2348,-165.1517292
2349,-167.3526667
2350,-165.956125
2351,-165.0822917
2352,-165.9681458
2353,-167.8203542
2354,-166.5367083
2355,-165.6659375
2356,-163.020875
2357,-165.1580833
2358,-162.8016667
2359,-165.1101667
2360,-164.9169167
2361,-164.4229792
2362,-165.6632083
2363,-166.207
2364,-165.4866458
2365,-167.2150417
2366,-167.9201042
2367,-167.0080417
2368,-166.3540417
2369,-166.4657292
2370,-163.4875417
2371,-166.345
2372,-164.3115208
2373,-161.5443125
2374,-163.0157917
2375,-164.3891875
2376,-164.6395
2377,-165.96575
2378,-163.2930625
2379,-165.2468333
2380,-163.4977292
2381,-163.2178958
2382,-165.79775
2383,-164.3163333
2384,-164.1490417
2385,-166.7381458
2386,-166.9043958
2387,-165.0191875
2388,-164.352875
2389,-161.404
2390,-161.1276667
2391,-163.2030833
2392,-160.5391667
2393,-162.6575833
2394,-159.0843542
2395,-159.5167917
2396,-162.1101667
2397,-161.4465
2398,-159.3520208
2399,-159.4424375
2400,-160.0439583
2401,-161.4951667
2402,-163.9870208
2403,-164.6405625
2404,-162.2184375
2405,-161.3089167
2406,-164.8542292
2407,-164.3710625
2408,-162.7753125
2409,-164.2711042
2410,-161.4271458
2411,-160.4135625
2412,-163.9398542
2413,-161.9439792
2414,-162.282875
2415,-163.3511875
2416,-164.807
2417,-165.6753125
2418,-162.2233958
2419,-164.7554583
2420,-163.6867917
2421,-163.2364792
2422,-164.7759167
2423,-166.2549583
2424,-168.3615625
2425,-165.0798958
2426,-165.4950625
2427,-164.2542917
2428,-163.4651667
2429,-164.3478542
2430,-164.6641042
2431,-163.4813542
2432,-162.6620833
2433,-161.6329167
2434,-163.1705417
2435,-162.3301042
2436,-164.3137708
2437,-162.6243958
2438,-165.5631042
2439,-166.1435417
2440,-163.1381875
2441,-164.5165417
2442,-164.2827708
2443,-165.2518333
2444,-162.6667708
2445,-164.361
2446,-162.9040833
2447,-161.4723958
2448,-163.6428958
2449,-164.1748542
2450,-166.1356458
2451,-164.1602292
2452,-163.7716875
2453,-162.6538958
2454,-161.2230625
2455,-162.2431458
2456,-164.129
2457,-165.8652917
2458,-164.5716458
2459,-165.481125
2460,-166.984
2461,-167.0810833
2462,-165.8153333
2463,-169.6190625
2464,-166.3063333
2465,-164.2721458
2466,-163.4961667
2467,-164.5445417
2468,-164.6794583
2469,-163.7916875
2470,-163.7754792
2471,-166.94225
2472,-169.0403333
2473,-165.51875
2474,-166.9190208
2475,-168.3663542
2476,-167.4798333
2477,-168.0700417
2478,-166.6587083
2479,-166.8530208
2480,-165.9605
2481,-168.264
2482,-165.7289583
2483,-168.0914583
2484,-166.6502917
2485,-167.840625
2486,-165.0530208
2487,-165.7162292
2488,-164.8642917
2489,-163.3892917
2490,-166.2366667
2491,-164.14025
2492,-164.7877292
2493,-163.6208125
2494,-162.9788125
2495,-163.2835417
2496,-161.7209375
2497,-163.909
2498,-163.4252708
2499,-166.4081458
2500,-168.4434375
2501,-166.11325
2502,-165.7800208
2503,-166.4745833
2504,-168.4742292
2505,-166.6102083
2506,-162.9225833
2507,-161.6363125
2508,-163.9245
2509,-161.0616667
2510,-161.6736667
2511,-165.396875
2512,-162.5299375
2513,-163.485625
2514,-163.3175833
2515,-162.3203333
2516,-162.7742917
2517,-162.8627917
2518,-163.8256042
2519,-164.8675208
2520,-170.1347708
2521,-168.6359167
2522,-167.8636875
2523,-165.2135208
2524,-165.818125
2525,-165.3813958
2526,-167.5415
2527,-164.2037917
2528,-163.1955417
2529,-163.8027708
2530,-162.6020833
2531,-161.927875
2532,-162.7067917
2533,-162.6010833
2534,-165.1530208
2535,-164.02125
2536,-165.2341458
2537,-164.375625
2538,-165.7260417
2539,-165.1440208
2540,-163.6083125
2541,-164.7995625
2542,-164.3209583
2543,-162.2523333
2544,-161.3089583
2545,-163.1190208
2546,-165.3725208
2547,-167.2279375
2548,-167.9029375
2549,-165.8339792
2550,-166.0012292
2551,-164.6940417
2552,-168.3763333
2553,-167.4991042
2554,-166.4679375
2555,-165.5865208
2556,-163.3236667
2557,-163.0619583
2558,-165.9918333
2559,-166.6454583
2560,-165.3914583
2561,-169.7394792
2562,-165.8208958
2563,-165.1877917
2564,-166.452375
2565,-162.9167917
2566,-164.4217083
2567,-162.16325
2568,-162.4551042
2569,-161.6178958
2570,-160.8693958
2571,-162.019625
2572,-158.9840625
2573,-162.2873958
2574,-160.251625
2575,-163.2535625
2576,-162.8882708
2577,-163.0070208
2578,-164.2574167
2579,-170.2412292
2580,-162.5684583
2581,-163.742
2582,-166.2894375
2583,-167.0417083
2584,-164.8930208
2585,-164.1684167
2586,-163.5474375
2587,-162.0224583
2588,-166.2517917
2589,-162.2440208
2590,-162.5754583
2591,-164.679
2592,-162.2867708
2593,-165.0695833
2594,-165.8535208
2595,-166.83425
2596,-164.0811667
2597,-168.2609375
2598,-166.5557083
2599,-165.7290208
2600,-162.9703333
2601,-161.2246458
2602,-161.4965417
2603,-161.1840833
2604,-162.8341042
2605,-165.0496667
2606,-169.2378125
2607,-166.8432292
2608,-163.676875
2609,-165.0008958
2610,-164.1572083
2611,-163.2132708
2612,-162.9352083
2613,-164.3213333
2614,-167.2190208
2615,-163.9640625
2616,-162.7713333
2617,-166.319125
2618,-165.0109792
2619,-167.5486875
2620,-167.2507917
2621,-166.2245208
2622,-166.5766458
2623,-166.1945
2624,-166.8016458
2625,-162.2275
2626,-162.6145833
2627,-162.1323125
2628,-159.3038542
2629,-162.1308958
2630,-162.551875
2631,-165.5837292
2632,-165.7681875
2633,-165.0129792
2634,-161.1774792
2635,-161.1694583
2636,-161.5274375
2637,-163.7136458
2638,-164.4599375
2639,-161.3400625
2640,-164.1989375
2641,-160.5188958
2642,-164.1723125
2643,-164.218375
2644,-162.9890417
2645,-162.9407917
2646,-161.5167708
2647,-162.9344583
2648,-162.9654583
2649,-163.4147708
2650,-161.5858125
2651,-164.5120417
2652,-163.3847083
2653,-165.4912292
2654,-162.7521875
2655,-164.8275
2656,-164.9826875
2657,-164.263375
2658,-162.8826458
2659,-164.2141875
2660,-164.23575
2661,-162.9367292
2662,-164.077
2663,-162.1718333
2664,-164.1351458
2665,-164.2209167
2666,-163.7211042
2667,-161.8820625
2668,-162.0465
2669,-165.3371875
2670,-165.7016667
2671,-170.7894167
2672,-168.9271042
2673,-168.597125
2674,-169.3741667
2675,-165.2418542
2676,-166.2031042
2677,-165.3807917
2678,-168.4201667
2679,-164.2219583
2680,-167.8972708
2681,-167.1953125
2682,-164.3527708
2683,-162.5831042
2684,-161.5485833
2685,-164.3685625
2686,-165.0146042
2687,-165.6730833
2688,-163.4520208
2689,-164.3072917
2690,-160.509875
2691,-164.0341458
2692,-161.2131042
2693,-162.6475833
2694,-160.60875
2695,-165.4212708
2696,-160.9564792
2697,-162.2227917
2698,-163.3958542
2699,-166.0108125
2700,-163.6100417
2701,-163.860375
2702,-165.2699167
2703,-165.596875
2704,-165.675875
2705,-167.5851875
2706,-164.1341458
2707,-164.6415208
2708,-164.8041458
2709,-165.9397708
2710,-166.0370625
2711,-163.3387292
2712,-167.2725625
2713,-162.0675625
2714,-166.4768333
2715,-167.9529375
2716,-164.6544375
2717,-164.4634792
2718,-167.9379375
2719,-168.3772083
2720,-167.3351875
2721,-165.8309792
2722,-163.1335417
2723,-162.3306042
2724,-161.3982708
2725,-162.7155833
2726,-164.0292708
2727,-162.0324792
2728,-163.050625
2729,-163.9334583
2730,-165.2366667
2731,-162.7503125
2732,-163.7898333
2733,-162.3683542
2734,-163.5840208
2735,-164.0284583
2736,-163.4278333
2737,-162.7737083
2738,-163.4431667
2739,-166.2985625
2740,-168.6251042
2741,-165.2197292
2742,-162.9406667
2743,-167.2177917
2744,-164.6545417
2745,-165.443125
2746,-164.7178125
2747,-164.9628542
2748,-164.3873333
2749,-164.045375
2750,-164.5219583
2751,-164.3103125
2752,-164.147125
2753,-163.1954792
2754,-166.0894583
2755,-164.6259583
2756,-163.8234167
2757,-165.1516667
2758,-165.1027083
2759,-162.8409792
2760,-166.9092292
2761,-165.0773333
2762,-165.5279583
2763,-166.2796458
2764,-165.9549583
2765,-167.102875
2766,-166.4159792
2767,-166.7600208
2768,-165.814625
2769,-164.1048125
2770,-162.0804167
2771,-164.3923542
2772,-161.9731042
2773,-166.4160208
2774,-161.5140417
2775,-163.4285417
2776,-164.0663542
2777,-165.802125
2778,-164.5203542
2779,-167.275
2780,-168.1102292
2781,-169.2661042
2782,-167.9335417
2783,-167.0984167
2784,-165.0132083
2785,-165.9977083
2786,-167.5911875
2787,-165.6496667
2788,-167.0375625
2789,-166.6203125
2790,-163.05225
2791,-166.0422708
2792,-167.5242292
2793,-166.0915833
2794,-167.0705833
2795,-167.6699583
2796,-165.5582292
2797,-164.168375
2798,-166.4769583
2799,-166.560625
2800,-164.5325208
2801,-164.0163125
2802,-161.9116042
2803,-165.8648542
2804,-166.5739167
2805,-165.39525
2806,-166.6413125
2807,-165.1789583
2808,-164.8825833
2809,-162.8786875
2810,-162.2424583
2811,-162.8528125
2812,-165.3575417
2813,-166.0365208
2814,-165.6236042
2815,-164.867
2816,-163.1267083
2817,-163.1273958
2818,-164.3149792
2819,-163.8148958
2820,-163.5265417
2821,-162.836125
2822,-162.3281458
2823,-165.2321875
2824,-162.7505833
2825,-162.0745833
2826,-162.6762083
2827,-163.6585
2828,-164.963375
2829,-163.5324583
2830,-162.7638958
2831,-162.286
2832,-163.4079375
2833,-162.7885208
2834,-164.6663542
2835,-164.8143958
2836,-164.9411875
2837,-164.1576667
2838,-160.5103333
2839,-164.8730833
2840,-164.042625
2841,-164.1627292
2842,-164.6045625
2843,-164.141125
2844,-166.2042708
2845,-165.6894375
2846,-165.6973958
2847,-165.307125
2848,-166.57
2849,-164.6123542
2850,-164.1454583
2851,-165.5263333
2852,-166.3345417
2853,-168.0570833
2854,-166.1130625
2855,-162.6001667
2856,-162.4518542
2857,-162.3554167
2858,-165.0812917
2859,-167.2851875
2860,-168.366625
2861,-164.97675
2862,-166.0189583
2863,-163.9187083
2864,-165.8287292
2865,-166.7134167
2866,-162.41375
2867,-164.7677292
2868,-164.168875
2869,-164.2539167
2870,-163.0039375
2871,-163.3551458
2872,-161.4785833
2873,-166.3371458
2874,-163.491875
2875,-165.8773958
2876,-163.6112917
2877,-161.9182708
2878,-159.009125
2879,-157.8519167
2880,-159.4834375
2881,-165.0363333
2882,-164.8472083
2883,-164.7593958
2884,-160.34675
2885,-163.1807708
2886,-161.0910833
2887,-164.96325
2888,-163.4613542
2889,-163.5496667
2890,-165.9873125
2891,-164.4237708
2892,-164.6991458
2893,-164.273125
2894,-166.8011042
2895,-165.8315
2896,-165.1530417
2897,-165.0104167
2898,-165.45025
2899,-166.6248125
2900,-168.6206458
2901,-165.0566042
2902,-164.5777083
2903,-164.8284375
2904,-163.8209792
2905,-161.6383542
2906,-161.5356667
2907,-162.5666042
2908,-163.2575833
2909,-164.5903125
2910,-162.3959583
2911,-163.6228958
2912,-163.6786042
2913,-162.4293333
2914,-165.3174792
2915,-163.2810625
2916,-162.8069583
2917,-164.2713125
2918,-166.5555833
2919,-165.7219583
2920,-165.6512292
2921,-164.0761667
2922,-165.2565417
2923,-163.9330417
2924,-165.05
2925,-164.2567708
2926,-166.282375
2927,-162.045125
2928,-165.5297708
2929,-160.5412292
2930,-161.6820625
2931,-161.6033125
2932,-161.8569583
2933,-161.9644583
2934,-161.3417708
2935,-163.0485833
2936,-163.8704375
2937,-162.5640625
2938,-162.4722917
2939,-162.1791667
2940,-161.1532708
2941,-163.1504792
2942,-163.5976875
2943,-163.69025
2944,-163.5956875
2945,-164.1974583
2946,-165.6745625
2947,-164.0316667
2948,-165.2980417
2949,-162.6590833
2950,-163.2806667
2951,-165.5610417
